System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
18:3:44,7357.718,Grain,16,
18:3:47,7367.781,Grain,16,
18:3:51,7377.827,Grain,17,
18:3:54,7387.846,Grain,17,
18:3:57,7397.969,Grain,17,
18:4:1,7408.082,Grain,16,
18:4:4,7418.164,Grain,16,
18:4:8,7428.193,Grain,15,
18:4:11,7438.371,Grain,15,
18:4:14,7448.512,Grain,15,
18:4:18,7458.62,Grain,15,
18:4:21,7468.654,Grain,16,
18:4:25,7478.844,Grain,17,
18:4:28,7488.892,Grain,17,
18:4:31,7498.973,Grain,17,
18:4:35,7509.004,Grain,17,
18:4:38,7519.026,Grain,18,
18:4:41,7529.199,Grain,17,
18:4:45,7539.211,Grain,17,
18:4:48,7549.286,Grain,17,
18:4:52,7559.44,Grain,18,
18:4:55,7569.585,Grain,19,
18:4:58,7579.681,Grain,18,
18:5:2,7589.838,Grain,18,
18:5:5,7599.881,Grain,17,
18:5:8,7609.993,Grain,17,
18:5:12,7620.007,Grain,17,
18:5:15,7630.083,Grain,17,
18:5:18,7640.166,Grain,18,
18:5:22,7650.24,Grain,18,
18:5:25,7660.274,Grain,19,
18:5:29,7670.369,Grain,18,
18:5:32,7680.489,Grain,19,
18:5:35,7690.558,Grain,20,
18:5:39,7700.643,Grain,21,
18:5:42,7710.782,Grain,21,
18:5:45,7720.86,Grain,21,
